date,value
42716,5412.54
42717,5463.83
42718,5436.67
42719,5456.85
42720,5437.16
42723,5457.44
42724,5483.94
42725,5471.43
42726,5447.42
42727,5462.69
42731,5487.44
42732,5438.56
42733,5432.09
42734,5383.12
42738,5429.08
42739,5477
42740,5487.94
42741,5521.06
42744,5531.82
42745,5551.82
42746,5563.65
42747,5547.49
42748,5574.12
42752,5538.73
42753,5555.65
42754,5540.08
42755,5555.33
42758,5552.94
42759,5600.96
42760,5656.34
42761,5655.18
42762,5660.78
42765,5613.71
42766,5614.79
42767,5642.65
42768,5636.2
42769,5666.77
42772,5663.55
42773,5674.22
42774,5682.45
42775,5715.18
42776,5734.13
42779,5763.96
42780,5782.57
42781,5819.44
42782,5814.9
42783,5838.58
42787,5865.95
42788,5860.63
42789,5835.51
42790,5845.31
42793,5861.9
42794,5825.44
42795,5904.03
42796,5861.22
42797,5870.75
42800,5849.18
42801,5833.93
42802,5837.55
42803,5838.81
42804,5861.73
42807,5875.78
42808,5856.82
42809,5900.05
42810,5900.76
42811,5901
42814,5901.53
42815,5793.83
42816,5821.64
42817,5817.69
42818,5828.74
42821,5840.37
42822,5875.14
42823,5897.55
42824,5914.34
42825,5911.74
42828,5894.68
42829,5898.61
42830,5864.48
42831,5878.95
42832,5877.81
42835,5880.93
42836,5866.77
42837,5836.16
42838,5805.15
42842,5856.79
42843,5849.47
42844,5863.03
42845,5916.78
42846,5910.52
42849,5983.82
42850,6025.49
42851,6025.23
42852,6048.94
42853,6047.61
42856,6091.6
42857,6095.37
42858,6072.55
42859,6075.34
42860,6100.76
42863,6102.66
42864,6120.59
42865,6129.14
42866,6115.96
42867,6121.23
42870,6149.67
42871,6169.87
42872,6011.24
42873,6055.13
42874,6083.7
42877,6133.62
42878,6138.71
42879,6163.02
42880,6205.26
42881,6210.19
42885,6203.19
42886,6198.52
42887,6246.83
42888,6305.8
42891,6295.68
42892,6275.06
42893,6297.38
42894,6321.76
42895,6207.92
42898,6175.47
42899,6220.37
42900,6194.89
42901,6165.5
42902,6151.76
42905,6239.01
42906,6188.03
42907,6233.95
42908,6236.69
42909,6265.25
42912,6247.15
42913,6146.62
42914,6234.41
42915,6144.35
42916,6140.42
42919,6110.06
42921,6150.86
42922,6089.46
42923,6153.08
42926,6176.39
42927,6193.3
42928,6261.17
42929,6274.44
42930,6312.47
42933,6314.43
42934,6344.31
42935,6385.04
42936,6390
42937,6387.75
42940,6410.81
42941,6412.17
42942,6422.75
42943,6382.19
42944,6374.68
42947,6348.12
42948,6362.94
42949,6362.65
42950,6340.34
42951,6351.56
42954,6383.77
42955,6370.46
42956,6352.33
42957,6216.87
42958,6256.56
42961,6337.62
42962,6333.01
42963,6345.11
42964,6221.91
42965,6216.53
42968,6213.13
42969,6297.48
42970,6278.41
42971,6271.33
42972,6265.64
42975,6283.02
42976,6301.89
42977,6368.31
42978,6428.66
42979,6435.33
42983,6375.57
42984,6393.31
42985,6397.87
42986,6360.19
42989,6432.26
42990,6454.28
42991,6460.19
42992,6429.08
42993,6448.47
42996,6454.64
42997,6461.32
42998,6456.04
42999,6422.69
43000,6426.92
43003,6370.59
43004,6380.16
43005,6453.26
43006,6453.45
43007,6495.96
43010,6516.72
43011,6531.71
43012,6534.63
43013,6585.36
43014,6590.18
43017,6579.73
43018,6587.25
43019,6603.55
43020,6591.51
43021,6605.8
43024,6624.01
43025,6623.66
43026,6624.22
43027,6605.07
43028,6629.05
43031,6586.83
43032,6598.43
43033,6563.89
43034,6556.77
43035,6701.26
43038,6698.96
43039,6727.67
43040,6716.53
43041,6714.94
43042,6764.44
43045,6786.44
43046,6767.78
43047,6789.12
43048,6750.05
43049,6750.94
43052,6757.6
43053,6737.87
43054,6706.21
43055,6793.29
43056,6782.79
43059,6790.71
43060,6862.48
43061,6867.36
43063,6889.16
43066,6878.52
43067,6912.36
43068,6824.39
43069,6873.97
43070,6847.59
43073,6775.37
43074,6762.21
43075,6776.38
43076,6812.84
43077,6840.08
43080,6875.08
43081,6862.32
43082,6875.8
43083,6856.53
43084,6936.58
43087,6994.76
43088,6963.85
43089,6960.96
43090,6965.36
43091,6959.96
43095,6936.25
43096,6939.34
43097,6950.16
43098,6903.39
43102,7006.9
43103,7065.53
43104,7077.91
43105,7136.56
43108,7157.39
43109,7163.58
43110,7153.57
43111,7211.78
43112,7261.06
43116,7223.69
43117,7298.28
43118,7296.05
43119,7336.38
43122,7408.03
43123,7460.29
43124,7415.06
43125,7411.16
43126,7457.22
43129,7466.51
43130,7402.48
43131,7411.48
43132,7385.86
43133,7240.95
43136,6967.53
43137,7115.88
43138,7051.98
43139,6777.16
43140,6874.49
43143,6981.96
43144,7013.51
43145,7143.62
43146,7256.43
43147,7239.47
43151,7234.31
43152,7218.23
43153,7210.09
43154,7337.39
43157,7421.46
43158,7330.35
43159,7273.01
43160,7180.56
43161,7257.87
43164,7330.7
43165,7372.01
43166,7396.65
43167,7427.95
43168,7560.81
43171,7588.32
43172,7511.01
43173,7496.81
43174,7481.74
43175,7481.99
43178,7344.24
43179,7364.3
43180,7345.29
43181,7166.68
43182,6992.67
43185,7220.54
43186,7008.81
43187,6949.23
43188,7063.44
43192,6870.12
43193,6941.28
43194,7042.11
43195,7076.55
43196,6915.11
43199,6950.34
43200,7094.3
43201,7069.03
43202,7140.25
43203,7106.65
43206,7156.28
43207,7281.1
43208,7295.24
43209,7238.06
43210,7146.13
43213,7128.6
43214,7007.35
43215,7003.74
43216,7118.68
43217,7119.8
43220,7066.27
43221,7130.7
43222,7100.9
43223,7088.15
43224,7209.62
43227,7265.21
43228,7266.9
43229,7339.91
43230,7404.97
43231,7402.88
43234,7411.32
43235,7351.63
43236,7398.3
43237,7382.47
43238,7354.34
43241,7394.04
43242,7378.46
43243,7425.96
43244,7424.43
43245,7433.85
43249,7396.59
43250,7462.45
43251,7442.12
43252,7554.33
43255,7606.46
43256,7637.86
43257,7689.24
43258,7635.07
43259,7645.51
43262,7659.93
43263,7703.79
43264,7695.7
43265,7761.04
43266,7746.38
43269,7747.03
43270,7725.59
43271,7781.51
43272,7712.95
43273,7692.82
43276,7532.01
43277,7561.63
43278,7445.09
43279,7503.68
43280,7510.3
43283,7567.69
43284,7502.67
43286,7586.43
43287,7688.39
43290,7756.2
43291,7759.2
43292,7716.61
43293,7823.92
43294,7825.98
43297,7805.72
43298,7855.12
43299,7854.44
43300,7825.3
43301,7820.2
43304,7841.87
43305,7840.77
43306,7932.24
43307,7852.18
43308,7737.42
43311,7630
43312,7671.79
43313,7707.29
43314,7802.69
43315,7812.01
43318,7859.68
43319,7883.66
43320,7888.33
43321,7891.78
43322,7839.11
43325,7819.71
43326,7870.89
43327,7774.12
43328,7806.52
43329,7816.33
43332,7821.01
43333,7859.17
43334,7889.1
43335,7878.46
43336,7945.98
43339,8017.9
43340,8030.04
43341,8109.69
43342,8088.36
43343,8109.54
43347,8091.25
43348,7995.17
43349,7922.73
43350,7902.54
43353,7924.16
43354,7972.47
43355,7954.23
43356,8013.71
43357,8010.04
43360,7895.79
43361,7956.11
43362,7950.04
43363,8028.23
43364,7986.96
43367,7993.25
43368,8007.47
43369,7990.37
43370,8041.97
43371,8046.35
43374,8037.3
43375,7999.55
43376,8025.09
43377,7879.51
43378,7788.45
43381,7735.95
43382,7738.02
43383,7422.05
43384,7329.06
43385,7496.89
43388,7430.74
43389,7645.49
43390,7642.7
43391,7485.14
43392,7449.03
43395,7468.63
43396,7437.54
43397,7108.4
43398,7318.34
43399,7167.21
43402,7050.29
43403,7161.65
43404,7305.9
43405,7434.06
43406,7356.99
43409,7328.85
43410,7375.96
43411,7570.75
43412,7530.89
43413,7406.9
43416,7200.87
43417,7200.88
43418,7136.39
43419,7259.03
43420,7247.87
43423,7028.48
43424,6908.82
43425,6972.25
43427,6938.98
43430,7081.85
43431,7082.7
43432,7291.59
43433,7273.08
43434,7330.54
43437,7441.51
43438,7158.43
43440,7188.26
43441,6969.25
43444,7020.52
43445,7031.83
43446,7098.31
43447,7070.33
43448,6910.67
43451,6753.73
43452,6783.91
43453,6636.83
43454,6528.41
43455,6332.99
43458,6192.92
43460,6554.36
43461,6579.49
43462,6584.52
43465,6635.28
43467,6665.94
43468,6463.5
43469,6738.86
43472,6823.47
43473,6897
43474,6957.08
43475,6986.07
43476,6971.48
43479,6905.92
43480,7023.83
43481,7034.69
43482,7084.46
43483,7157.23
43487,7020.36
43488,7025.77
43489,7073.46
43490,7164.86
43493,7085.69
43494,7028.29
43495,7183.08
43496,7281.74
43497,7263.87
43500,7347.54
43501,7402.08
43502,7375.28
43503,7288.35
43504,7298.2
43507,7307.91
43508,7414.62
43509,7420.38
43510,7426.95
43511,7472.41
43515,7486.77
43516,7489.07
43517,7459.71
43518,7527.55
43521,7554.46
43522,7549.3
43523,7554.51
43524,7532.53
43525,7595.35
43528,7577.57
43529,7576.36
43530,7505.92
43531,7421.46
43532,7408.14
43535,7558.06
43536,7591.03
43537,7643.41
43538,7630.91
43539,7688.53
43542,7714.48
43543,7723.95
43544,7728.97
43545,7838.96
43546,7642.67
43549,7637.54
43550,7691.52
43551,7643.38
43552,7669.17
43553,7729.32
43556,7828.91
43557,7848.69
43558,7895.55
43559,7891.78
43560,7938.69
43563,7953.88
43564,7909.28
43565,7964.24
43566,7947.36
43567,7984.16
43570,7976.01
43571,8000.23
43572,7996.08
43573,7998.06
43577,8015.27
43578,8120.82
43579,8102.01
43580,8118.68
43581,8146.4
43584,8161.85
43585,8095.39
43586,8049.64
43587,8036.77
43588,8164
43591,8123.29
43592,7963.76
43593,7943.32
43594,7910.59
43595,7916.94
43598,7647.02
43599,7734.49
43600,7822.15
43601,7898.05
43602,7816.28
43605,7702.38
43606,7785.72
43607,7750.84
43608,7628.28
43609,7637.01
43613,7607.35
43614,7547.31
43615,7567.72
43616,7453.15
43619,7333.02
43620,7527.12
43621,7575.48
43622,7615.55
43623,7742.1
43626,7823.17
43627,7822.57
43628,7792.72
43629,7837.13
43630,7796.66
43633,7845.02
43634,7953.88
43635,7987.32
43636,8051.34
43637,8031.71
43640,8005.7
43641,7884.72
43642,7909.97
43643,7967.76
43644,8006.24
43647,8091.16
43648,8109.09
43649,8170.23
43651,8161.79
43654,8098.38
43655,8141.73
43656,8202.53
43657,8196.04
43658,8244.14
43661,8258.19
43662,8222.8
43663,8185.21
43664,8207.24
43665,8146.49
43668,8204.14
43669,8251.4
43670,8321.5
43671,8238.54
43672,8330.21
43675,8293.33
43676,8273.61
43677,8175.42
43678,8111.12
43679,8004.07
43682,7726.04
43683,7833.27
43684,7862.83
43685,8039.16
43686,7959.14
43689,7863.41
43690,8016.36
43691,7773.94
43692,7766.62
43693,7895.99
43696,8002.81
43697,7948.56
43698,8020.21
43699,7991.39
43700,7751.77
43703,7853.74
43704,7826.95
43705,7856.88
43706,7973.39
43707,7962.88
43711,7874.16
43712,7976.88
43713,8116.83
43714,8103.07
43717,8087.44
43718,8084.16
43719,8169.68
43720,8194.47
43721,8176.71
43724,8153.54
43725,8186.02
43726,8177.39
43727,8182.88
43728,8117.67
43731,8112.46
43732,7993.63
43733,8077.38
43734,8030.66
43735,7939.63
43738,7999.34
43739,7908.69
43740,7785.25
43741,7872.27
43742,7982.47
43745,7956.29
43746,7823.78
43747,7903.74
43748,7950.78
43749,8057.04
43752,8048.65
43753,8148.71
43754,8124.18
43755,8156.85
43756,8089.54
43759,8162.99
43760,8104.3
43761,8119.79
43762,8185.8
43763,8243.12
43766,8325.99
43767,8276.85
43768,8303.98
43769,8292.36
43770,8386.4
43773,8433.2
43774,8434.68
43775,8410.63
43776,8434.52
43777,8475.31
43780,8464.28
43781,8486.09
43782,8482.1
43783,8479.02
43784,8540.83
43787,8549.94
43788,8570.66
43789,8526.73
43790,8506.21
43791,8519.89
43794,8632.49
43795,8647.93
43796,8705.18
43798,8665.47
43801,8567.99
43802,8520.64
43803,8566.67
43804,8570.7
43805,8656.53
43808,8621.83
43809,8616.18
43810,8654.05
43811,8717.32
43812,8734.88
43815,8814.23
43816,8823.36
43817,8827.74
43818,8887.22
43819,8924.96
43822,8945.65
43823,8952.88
43825,9022.39
43826,9006.62
43829,8945.99
43830,8972.6
43832,9092.19
43833,9020.77
43836,9071.47
43837,9068.58
43838,9129.24
43839,9203.43
43840,9178.86
43843,9273.93
43844,9251.33
43845,9258.7
43846,9357.13
43847,9388.94
43851,9370.81
43852,9383.77
43853,9402.48
43854,9314.91
43857,9139.31
43858,9269.68
43859,9275.16
43860,9298.93
43861,9150.94
43864,9273.4
43865,9467.97
43866,9508.68
43867,9572.15
43868,9520.51
43871,9628.39
43872,9638.94
43873,9725.96
43874,9711.97
43875,9731.18
43879,9732.74
43880,9817.18
43881,9750.97
43882,9576.59
43885,9221.28
43886,8965.61
43887,8980.78
43888,8566.48
43889,8567.37
43892,8952.17
43893,8684.09
43894,9018.09
43895,8738.6
43896,8575.62
43899,7950.68
43900,8344.25
43901,7952.05
43902,7201.8
43903,7874.88
43906,6904.59
43907,7334.78
43908,6989.84
43909,7150.58
43910,6879.52
43913,6860.67
43914,7417.86
43915,7384.3
43916,7797.54
43917,7502.38
43920,7774.15
43921,7700.1
43922,7360.58
43923,7487.31
43924,7373.08
43927,7913.24
43928,7887.26
43929,8090.9
43930,8153.58
43934,8192.43
43935,8515.74
43936,8393.18
43937,8532.36
43938,8650.14
43941,8560.73
43942,8263.23
43943,8495.38
43944,8494.75
43945,8634.52
43948,8730.16
43949,8607.73
43950,8914.71
43951,8889.55
43952,8604.95
43955,8710.72
43956,8809.12
43957,8854.39
43958,8979.66
43959,9121.32
43962,9192.34
43963,9002.55
43964,8863.17
43965,8943.72
43966,9014.56
43969,9234.83
43970,9185.1
43971,9375.78
43972,9284.88
43973,9324.59
43977,9340.22
43978,9412.36
43979,9368.99
43980,9489.87
43983,9552.05
43984,9608.38
43985,9682.91
43986,9615.81
43987,9814.08
43990,9924.75
43991,9953.75
43992,10020.35
43993,9492.73
43994,9588.81
43997,9726.02
43998,9895.87
43999,9910.53
44000,9943.05
44001,9946.12
44004,10056.47
44005,10131.37
44006,9909.17
44007,10017
44008,9757.22
44011,9874.15
44012,10058.77
44013,10154.63
44014,10207.63
44018,10433.65
44019,10343.89
44020,10492.5
44021,10547.75
44022,10617.44
44025,10390.84
44026,10488.58
44027,10550.49
44028,10473.83
44029,10503.19
44032,10767.09
44033,10680.36
44034,10706.13
44035,10461.42
44036,10363.18
44039,10536.27
44040,10402.09
44041,10542.94
44042,10587.81
44043,10745.28
44046,10902.8
44047,10941.17
44048,10998.4
44049,11108.07
44050,11010.98
44053,10968.36
44054,10782.82
44055,11012.24
44056,11042.5
44057,11019.3
44060,11129.72
44061,11210.84
44062,11146.46
44063,11264.95
44064,11311.8
44067,11379.72
44068,11466.47
44069,11665.06
44070,11625.34
44071,11695.63
44074,11775.46
44075,11939.67
44076,12056.44
44077,11458.1
44078,11313.13
44082,10847.69
44083,11141.56
44084,10919.59
44085,10853.54
44088,11056.65
44089,11190.32
44090,11050.47
44091,10910.28
44092,10793.28
44095,10778.8
44096,10963.64
44097,10632.99
44098,10672.27
44099,10913.56
44102,11117.53
44103,11085.25
44104,11167.51
44105,11326.51
44106,11075.02
44109,11332.49
44110,11154.6
44111,11364.6
44112,11420.98
44113,11579.94
44116,11876.26
44117,11863.9
44118,11768.73
44119,11713.87
44120,11671.55
44123,11478.88
44124,11516.49
44125,11484.69
44126,11506.01
44127,11548.28
44130,11358.94
44131,11431.35
44132,11004.87
44133,11185.59
44134,10911.59
44137,10957.61
44138,11160.57
44139,11590.78
44140,11890.93
44141,11895.23
44144,11713.78
44145,11553.86
44146,11786.43
44147,11709.59
44148,11829.29
44151,11924.13
44152,11899.34
44153,11801.6
44154,11904.71
44155,11854.97
44158,11880.63
44159,12036.79
44160,12094.4
44162,12205.85
44165,12198.74
44166,12355.11
44167,12349.37
44168,12377.18
44169,12464.23
44172,12519.95
44173,12582.77
44174,12338.95
44175,12405.81
44176,12377.87
44179,12440.04
44180,12595.06
44181,12658.19
44182,12764.75
44183,12755.64
44186,12742.52
44187,12807.92
44188,12771.11
44189,12804.73
44193,12899.42
44194,12850.22
44195,12870
44196,12888.28
44200,12698.45
44201,12818.96
44202,12740.79
44203,13067.48
44204,13201.97
44207,13036.43
44208,13072.43
44209,13128.95
44210,13112.64
44211,12998.5
44215,13197.18
44216,13457.25
44217,13530.92
44218,13543.06
44221,13635.99
44222,13626.07
44223,13270.6
44224,13337.16
44225,13070.7
44228,13403.39
44229,13612.78
44230,13610.54
44231,13777.74
44232,13856.3
44235,13987.64
44236,14007.7
44237,13972.53
44238,14025.77
44239,14095.47
44243,14047.5
44244,13965.5
44245,13865.36
44246,13874.46
44249,13533.05
44250,13465.2
44251,13597.97
44252,13119.43
44253,13192.34
44256,13588.83
44257,13358.79
44258,12997.75
44259,12723.47
44260,12920.15
44263,12609.16
44264,13073.83
44265,13068.83
44266,13398.67
44267,13319.87
44270,13459.71
44271,13471.57
44272,13525.2
44273,13116.17
44274,13215.24
44277,13377.54
44278,13227.7
44279,12961.89
44280,12977.68
44281,13138.72
44284,13059.65
44285,13045.39
44286,13246.87
44287,13480.11
44291,13705.59
44292,13698.38
44293,13688.84
44294,13829.31
44295,13900.18
44298,13850
44299,13996.1
44300,13857.84
44301,14038.76
44302,14052.34
44305,13914.76
44306,13786.27
44307,13950.22
44308,13818.41
44309,14016.81
44312,14138.78
44313,14090.22
44314,14051.03
44315,14082.55
44316,13962.68
44319,13895.12
44320,13633.5
44321,13582.42
44322,13632.84
44323,13752.24
44326,13401.86
44327,13389.43
44328,13031.68
44329,13124.99
44330,13429.98
44333,13379.05
44334,13303.64
44335,13299.74
44336,13535.74
44337,13470.99
44340,13661.17
44341,13657.17
44342,13738
44343,13736.28
44344,13748.74
44348,13736.48
44349,13756.33
44350,13614.51
44351,13814.49
44354,13881.72
44355,13924.91
44356,13911.75
44357,14020.33
44358,14069.42
44361,14174.14
44362,14072.86
44363,14039.68
44364,14161.35
44365,14030.38
44368,14141.48
44369,14253.27
44370,14271.73
44371,14369.71
44372,14360.39
44375,14500.51
44376,14528.33
44377,14503.95
44378,14522.38
44379,14639.33
44383,14663.64
44384,14665.06
44385,14559.79
44386,14701.92
44389,14733.24
44390,14677.65
44391,14644.95
44392,14543.13
44393,14427.24
44396,14274.98
44397,14498.88
44398,14631.95
44399,14684.6
44400,14836.99
44403,14840.71
44404,14660.58
44405,14762.58
44406,14778.26
44407,14672.68
44410,14681.07
44411,14761.29
44412,14780.53
44413,14895.12
44414,14835.76
44417,14860.18
44418,14788.09
44419,14765.13
44420,14816.26
44421,14822.9
44424,14793.76
44425,14656.18
44426,14525.91
44427,14541.79
44428,14714.66
44431,14942.65
44432,15019.8
44433,15041.86
44434,14945.81
44435,15129.5
44438,15265.89
44439,15259.24
44440,15309.38
44441,15331.18
44442,15363.52
44446,15374.33
44447,15286.64
44448,15248.25
44449,15115.49
44452,15105.58
44453,15037.76
44454,15161.53
44455,15181.92
44456,15043.97
44459,14713.9
44460,14746.4
44461,14896.85
44462,15052.24
44463,15047.7
44466,14969.97
44467,14546.68
44468,14512.44
44469,14448.58
44470,14566.7
44473,14255.49
44474,14433.83
44475,14501.91
44476,14654.02
44477,14579.54
44480,14486.2
44481,14465.92
44482,14571.63
44483,14823.43
44484,14897.34
44487,15021.81
44488,15129.09
44489,15121.68
44490,15215.7
44491,15090.2
44494,15226.71
44495,15235.71
44496,15235.84
44497,15448.12
44498,15498.39
44501,15595.92
44502,15649.6
44503,15811.58
44504,15940.31
44505,15971.59
44508,15982.36
44509,15886.54
44510,15622.71
44511,15704.28
44512,15860.96
44515,15853.85
44516,15973.86
44517,15921.57
44518,15993.71
44519,16057.44
44522,15854.76
44523,15775.14
44524,15845.23
44526,15491.66
44529,15782.83
44530,15537.69
44531,15254.05
44532,15381.32
44533,15085.47
44536,15225.15
44537,15686.92
44538,15786.99
44539,15517.37
44540,15630.6
44543,15413.28
44544,15237.64
44545,15565.58
44546,15180.43
44547,15169.68
44550,14980.94
44551,15341.09
44552,15521.89
44553,15653.37
44557,15871.26
44558,15781.72
44559,15766.22
44560,15741.56
44561,15644.97
44564,15832.8
44565,15622.72
44566,15100.17
44567,15080.87
44568,14935.9
44571,14942.83
44572,15153.45
44573,15188.39
44574,14806.81
44575,14893.75
44579,14506.9
44580,14340.25
44581,14154.02
44582,13768.92
44585,13855.13
44586,13539.29
44587,13542.12
44588,13352.78
44589,13770.57
44592,14239.88
44593,14346
44594,14417.55
44595,13878.82
44596,14098.01
44599,14015.67
44600,14194.46
44601,14490.37
44602,14185.64
44603,13791.15
44606,13790.92
44607,14139.76
44608,14124.09
44609,13716.72
44610,13548.07
44614,13381.52
44615,13037.49
44616,13473.58
44617,13694.62
44620,13751.4
44621,13532.46
44622,13752.02
44623,13537.94
44624,13313.44
44627,12830.96
44628,12795.55
44629,13255.55
44630,13129.96
44631,12843.81
44634,12581.22
44635,12948.62
44636,13436.55
44637,13614.78
44638,13893.84
44641,13838.46
44642,14108.82
44643,13922.6
44644,14191.84
44645,14169.3
44648,14354.9
44649,14619.64
44650,14442.28
44651,14220.52
44652,14261.5
44655,14532.55
44656,14204.17
44657,13888.82
44658,13897.3
44659,13711
44662,13411.96
44663,13371.57
44664,13643.59
44665,13351.08
44669,13332.36
44670,13619.66
44671,13453.07
44672,13174.65
44673,12839.29
44676,13004.85
44677,12490.74
44678,12488.93
44679,12871.53
44680,12334.64
44683,12536.02
44684,12563.76
44685,12964.86
44686,12317.69
44687,12144.66
44690,11623.25
44691,11737.67
44692,11364.24
44693,11370.96
44694,11805
44697,11662.79
44698,11984.52
44699,11418.15
44700,11388.5
44701,11354.62
44704,11535.28
44705,11264.45
44706,11434.74
44707,11740.65
44708,12131.13
44712,12081.39
44713,11994.46
44714,12316.9
44715,12012.73
44718,12061.37
44719,12175.23
44720,12086.27
44721,11754.23
44722,11340.02
44725,10809.22
44726,10828.34
44727,11099.16
44728,10646.1
44729,10798.35
44733,11069.3
44734,11053.08
44735,11232.19
44736,11607.62
44739,11524.55
44740,11181.54
44741,11177.89
44742,11028.74
44743,11127.84
44747,11322.24
44748,11361.85
44749,11621.35
44750,11635.31
44753,11372.6
44754,11264.73
44755,11247.58
44756,11251.18
44757,11452.42
44760,11360.05
44761,11713.15
44762,11897.65
44763,12059.61
44764,11834.11
44767,11782.67
44768,11562.58
44769,12032.42
44770,12162.59
44771,12390.69
44774,12368.98
44775,12348.76
44776,12668.16
44777,12720.58
44778,12657.55
44781,12644.46
44782,12493.93
44783,12854.8
44784,12779.91
44785,13047.19
44788,13128.05
44789,13102.55
44790,12938.12
44791,12965.34
44792,12705.21
44795,12381.57
44796,12381.3
44797,12431.53
44798,12639.26
44799,12141.71
44802,12017.67
44803,11883.14
44804,11816.2
44805,11785.13
44806,11630.87
44810,11544.91
44811,11791.9
44812,11862.13
44813,12112.31
44816,12266.41
44817,11633.57
44818,11719.68
44819,11552.36
44820,11448.4
44823,11535.02
44824,11425.05
44825,11220.19
44826,11066.8
44827,10867.93
44830,10802.92
44831,10829.5
44832,11051.64
44833,10737.51
44834,10575.62
44837,10815.43
44838,11176.41
44839,11148.64
44840,11073.31
44841,10652.41
44844,10542.1
44845,10426.19
44846,10417.1
44847,10649.15
44848,10321.39
44851,10675.8
44852,10772.4
44853,10680.51
44854,10614.84
44855,10859.72
44858,10952.61
44859,11199.12
44860,10970.99
44861,10792.67
44862,11102.45
44865,10988.15
44866,10890.85
44867,10524.8
44868,10342.94
44869,10475.25
44872,10564.52
44873,10616.2
44874,10353.17
44875,11114.15
44876,11323.33
44879,11196.22
44880,11358.41
44881,11183.66
44882,11144.96
44883,11146.06
44886,11024.51
44887,11174.41
44888,11285.32
44890,11226.36
44893,11049.5
44894,10983.78
44895,11468
44896,11482.45
44897,11461.5
44900,11239.94
44901,11014.89
44902,10958.55
44903,11082
44904,11004.62
44907,11143.74
44908,11256.81
44909,11170.89
44910,10810.53
44911,10705.41
44914,10546.03
44915,10547.11
44916,10709.37
44917,10476.12
44918,10497.86
44922,10353.23
44923,10213.29
44924,10478.09
44925,10466.48
44929,10386.99
44930,10458.76
44931,10305.24
44932,10569.29
44935,10635.65
44936,10742.63
44937,10931.67
44938,11001.11
44939,11079.16
